user_id,action_date,action_name,error_message,device
412594,2022-11-30,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
415369,2022-11-30,checkout_annual_completepayment.click.fail,"year field is required",mobile
419922,2022-11-30,checkout_monthly_completepayment.click.fail,"year field is required",desktop
425525,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
429604,2022-11-30,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
439052,2022-11-30,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
452457,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
453454,2022-11-30,checkout_annual_completepayment.click.fail,"year field is required",desktop
454555,2022-11-30,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
454591,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
454622,2022-11-30,checkout_annual_completepayment.click.fail,"year field is required",desktop
454922,2022-11-30,checkout_coins_completepayment.click.fail,"number field is required",desktop
454947,2022-11-30,checkout_annual_completepayment.click.success,NULL,mobile
454952,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
454971,2022-11-30,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454976,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
454977,2022-11-30,checkout_annual_completepayment.click.fail,"year field is required",desktop
454982,2022-11-30,checkout_annual_completepayment.click.fail,"year field is required",desktop
454984,2022-11-30,checkout_annual_completepayment.click.fail,"year field is required",desktop
455007,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
455010,2022-11-30,checkout_annual_completepayment.click.fail,"year field is required",desktop
455034,2022-11-30,checkout_annual_completepayment.click.fail,"Credit card number: must be a valid credit card number.",desktop
455038,2022-11-30,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
455042,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
455055,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",mobile
455064,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
455072,2022-11-30,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
455075,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",mobile
455076,2022-11-30,checkout_annual_completepayment.click.success,NULL,mobile
455081,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",desktop
455083,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
455088,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
455114,2022-11-30,checkout_monthly_completepayment.click.success,NULL,desktop
455123,2022-11-30,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
455124,2022-11-30,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
455129,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
455138,2022-11-30,checkout_annual_completepayment.click.fail,"year field is required",desktop
12064,2022-11-30,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
37015,2022-11-30,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
40867,2022-11-30,checkout_monthly_completepayment.click.success,NULL,desktop
144842,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
174551,2022-11-30,checkout_annual_completepayment.click.fail,"year field is required",mobile
177202,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
184696,2022-11-30,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
230836,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",mobile
236455,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",desktop
238155,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
248647,2022-11-30,checkout_monthly_completepayment.click.success,NULL,desktop
264723,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",mobile
269293,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
281562,2022-11-30,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
286273,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",desktop
290737,2022-11-30,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
299999,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
300444,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",mobile
301639,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
309089,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
309431,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",desktop
324335,2022-11-30,checkout_annual_completepayment.click.fail,"month field is required",desktop
324862,2022-11-30,checkout_annual_completepayment.click.success,NULL,desktop
327203,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",desktop
328853,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",mobile
342005,2022-11-30,checkout_annual_completepayment.click.fail,"number field is required",mobile
1713,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
24540,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
63774,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
116991,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
121722,2022-12-01,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
163143,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
183176,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
227453,2022-12-01,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
242006,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
261132,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
263519,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
263677,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
264447,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
273960,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
276346,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
278080,2022-12-01,checkout_coins_completepayment.click.fail,"2070 PayPal Buyer Revoked Pre-Approved Payment Authorization",desktop
291224,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
295096,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
295256,2022-12-01,checkout_monthly_completepayment.click.success,NULL,desktop
296634,2022-12-01,checkout_annual_completepayment.click.fail,"Your card is not supported.",mobile
300259,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
302357,2022-12-01,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
303769,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
307234,2022-12-01,checkout_annual_completepayment.click.success,NULL,mobile
307741,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
308004,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
309023,2022-12-01,checkout_annual_completepayment.click.success,NULL,mobile
321461,2022-12-01,checkout_annual_completepayment.click.fail,"lastName field is required",mobile
327200,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",mobile
327235,2022-12-01,checkout_annual_completepayment.click.success,NULL,mobile
330675,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
333153,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
336036,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
336297,2022-12-01,checkout_annual_completepayment.click.success,NULL,mobile
337297,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
338001,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
341706,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
345164,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
349179,2022-12-01,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
353151,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
357139,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
359142,2022-12-01,checkout_annual_completepayment.click.fail,"cvv field is required",mobile
362685,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
366937,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
371574,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
386219,2022-12-01,checkout_annual_completepayment.click.success,NULL,mobile
387934,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
393366,2022-12-01,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
394492,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
400491,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
407180,2022-12-01,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
409886,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
412787,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
413590,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
418009,2022-12-01,checkout_monthly_completepayment.click.fail,"An error occurred while processing your card. Try again in a little bit.",desktop
433431,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
433960,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
436031,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
438133,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",mobile
441659,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined. Your request was in live mode, but used a known test card.",desktop
443589,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
446244,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
446340,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
448142,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
451985,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
453252,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
454498,2022-12-01,checkout_annual_completepayment.click.fail,"month field is required",desktop
454567,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454689,2022-12-01,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
454697,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
454806,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
454855,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
454884,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
454986,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
455078,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
455085,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
455131,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
455142,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
455156,2022-12-01,checkout_data-strategy_completepayment.click.fail,"Your card was declined.",desktop
455193,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",mobile
455211,2022-12-01,checkout_annual_completepayment.click.success,NULL,mobile
455216,2022-12-01,checkout_annual_completepayment.click.success,NULL,mobile
455223,2022-12-01,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
455229,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
455233,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
455238,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
455248,2022-12-01,checkout_annual_completepayment.click.success,NULL,mobile
455249,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
455265,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",desktop
455275,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",mobile
455283,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
455285,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
455292,2022-12-01,checkout_annual_completepayment.click.fail,"number field is required",mobile
455296,2022-12-01,checkout_annual_completepayment.click.fail,"Your card's security code is invalid.",mobile
455297,2022-12-01,checkout_annual_completepayment.click.success,NULL,desktop
455305,2022-12-01,checkout_annual_completepayment.click.success,NULL,mobile
455318,2022-12-01,checkout_annual_completepayment.click.fail,"firstName field is required",desktop
455321,2022-12-01,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
455325,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",mobile
455326,2022-12-01,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",mobile
455329,2022-12-01,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
455330,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
455339,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
455340,2022-12-01,checkout_sql-for-data-science-interviews_completepayment.click.fail,"year field is required",desktop
525324,2022-12-01,checkout_annual_completepayment.click.fail,"year field is required",desktop
359274,2022-12-02,checkout_annual_completepayment.click.fail,"Your card is not supported.",mobile
363037,2022-12-02,checkout_monthly_completepayment.click.success,NULL,desktop
377551,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
387209,2022-12-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
395845,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
397164,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
397349,2022-12-02,checkout_monthly_completepayment.click.fail,"month field is required",desktop
398530,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
400205,2022-12-02,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
402388,2022-12-02,checkout_monthly_completepayment.click.fail,"year field is required",desktop
413379,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
419427,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
421345,2022-12-02,checkout_annual_completepayment.click.success,NULL,mobile
423469,2022-12-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
423808,2022-12-02,checkout_annual_completepayment.click.success,NULL,mobile
427863,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
439132,2022-12-02,checkout_annual_completepayment.click.fail,"month field is required",desktop
440050,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",mobile
440705,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
443627,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
453166,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
454251,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
454605,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
454867,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",mobile
455087,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
455287,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
455335,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
455348,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",mobile
455355,2022-12-02,checkout_machine-learning-process-a-z_completepayment.click.success,NULL,desktop
455362,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
455363,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
455366,2022-12-02,checkout_annual_completepayment.click.fail,"Your card number is incorrect.",mobile
455371,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
455378,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
455381,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
455382,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",mobile
455384,2022-12-02,checkout_annual_completepayment.click.success,NULL,mobile
455390,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
455392,2022-12-02,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
455418,2022-12-02,checkout_machine-learning-process-a-z_completepayment.click.success,NULL,mobile
455472,2022-12-02,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
4231,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
4629,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
10051,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
58456,2022-12-02,checkout_annual_completepayment.click.success,NULL,mobile
98065,2022-12-02,checkout_annual_completepayment.click.fail,"Chargify token not found",desktop
133768,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
148290,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
172440,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
181618,2022-12-02,checkout_machine-learning-process-a-z_completepayment.click.success,NULL,mobile
186186,2022-12-02,checkout_monthly_completepayment.click.fail,"year field is required",desktop
207355,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
221417,2022-12-02,checkout_annual_completepayment.click.success,NULL,mobile
230333,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
252538,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
258046,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
258722,2022-12-02,checkout_annual_completepayment.click.fail,"Your card's security code is incorrect.",mobile
262046,2022-12-02,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
262988,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
270993,2022-12-02,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
271015,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
272517,2022-12-02,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
293557,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
293829,2022-12-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
294576,2022-12-02,checkout_annual_completepayment.click.success,NULL,mobile
297401,2022-12-02,checkout_annual_completepayment.click.success,NULL,mobile
298154,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
300340,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
303358,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
308966,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",mobile
312858,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
313900,2022-12-02,checkout_annual_completepayment.click.success,NULL,mobile
315404,2022-12-02,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
316518,2022-12-02,checkout_annual_completepayment.click.fail,"Your card is not supported.",desktop
330071,2022-12-02,checkout_annual_completepayment.click.success,NULL,desktop
335556,2022-12-02,checkout_annual_completepayment.click.fail,"number field is required",desktop
338952,2022-12-02,checkout_annual_completepayment.click.fail,"number field is required",mobile
347751,2022-12-02,checkout_annual_completepayment.click.fail,"Your card is not supported.",mobile
354817,2022-12-02,checkout_annual_completepayment.click.fail,"year field is required",desktop
293540,2022-12-03,checkout_monthly_completepayment.click.fail,"number field is required",desktop
321243,2022-12-03,checkout_monthly_completepayment.click.fail,"number field is required",desktop
372102,2022-12-03,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
407386,2022-12-03,checkout_coins_completepayment.click.fail,"Your card has insufficient funds.",mobile
450835,2022-12-03,checkout_monthly_completepayment.click.fail,"number field is required",desktop
455687,2022-12-03,checkout_machine-learning-process-a-z_completepayment.click.success,NULL,desktop
392716,2022-12-04,checkout_monthly_completepayment.click.fail,"year field is required",desktop
423338,2022-12-04,checkout_coins_completepayment.click.fail,"number field is required",mobile
431118,2022-12-04,checkout_monthly_completepayment.click.success,NULL,desktop
454057,2022-12-04,checkout_coins_completepayment.click.fail,"number field is required",desktop
230393,2022-12-04,checkout_annual_completepayment.click.fail,"number field is required",mobile
240194,2022-12-04,checkout_monthly_completepayment.click.fail,"month field is required",desktop
344832,2022-12-04,checkout_lifetime_completepayment.click.success,NULL,desktop
286852,2022-12-05,checkout_monthly_completepayment.click.fail,"Your card's security code is incorrect.",desktop
296970,2022-12-05,checkout_monthly_completepayment.click.fail,"year field is required",desktop
343473,2022-12-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
382668,2022-12-05,checkout_monthly_completepayment.click.fail,"year field is required",mobile
409770,2022-12-05,checkout_monthly_completepayment.click.fail,"year field is required",desktop
444276,2022-12-05,checkout_annual_completepayment.click.fail,"year field is required",desktop
454904,2022-12-05,checkout_monthly_completepayment.click.success,NULL,mobile
455748,2022-12-05,checkout_monthly_completepayment.click.success,NULL,desktop
455806,2022-12-05,checkout_annual_completepayment.click.fail,"number field is required",desktop
456031,2022-12-05,checkout_annual_completepayment.click.success,NULL,desktop
456032,2022-12-05,checkout_monthly_completepayment.click.success,NULL,desktop
456033,2022-12-05,checkout_lifetime_completepayment.click.success,NULL,desktop
456054,2022-12-05,checkout_annual_completepayment.click.fail,"firstName field is required",desktop
456181,2022-12-05,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
456183,2022-12-05,checkout_lifetime_completepayment.click.success,NULL,desktop
365753,2022-12-06,checkout_annual_completepayment.click.success,NULL,mobile
410697,2022-12-06,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
430376,2022-12-06,checkout_business_completepayment.click.success,NULL,desktop
455636,2022-12-06,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
456228,2022-12-06,checkout_machine-learning-process-a-z_completepayment.click.success,NULL,desktop
456245,2022-12-06,checkout_annual_completepayment.click.fail,"number field is required",desktop
456249,2022-12-06,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
456262,2022-12-06,checkout_data-strategy_completepayment.click.fail,"month field is required",mobile
456370,2022-12-06,checkout_annual_completepayment.click.fail,"year field is required",desktop
456407,2022-12-06,checkout_machine-learning-process-a-z_completepayment.click.fail,"Your card's security code is incorrect.",desktop
147197,2022-12-06,checkout_monthly_completepayment.click.fail,"cvv field is required",desktop
322483,2022-12-06,checkout_monthly_completepayment.click.fail,"Your card number is incorrect.",desktop
351766,2022-12-06,checkout_monthly_completepayment.click.success,NULL,desktop
254713,2022-12-07,checkout_monthly_completepayment.click.success,NULL,desktop
278885,2022-12-07,checkout_monthly_completepayment.click.success,NULL,mobile
384203,2022-12-07,checkout_monthly_completepayment.click.success,NULL,desktop
426345,2022-12-07,checkout_monthly_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
436470,2022-12-07,checkout_monthly_completepayment.click.fail,"number field is required",desktop
455634,2022-12-07,checkout_annual_completepayment.click.fail,"Your card was declined.",mobile
456451,2022-12-07,checkout_monthly_completepayment.click.fail,"Your card's security code is incorrect.",desktop
456452,2022-12-07,checkout_monthly_completepayment.click.fail,"year field is required",desktop
456597,2022-12-07,checkout_lifetime_completepayment.click.success,NULL,desktop
360857,2022-12-08,checkout_monthly_completepayment.click.fail,"zip field is required",desktop
372073,2022-12-08,checkout_monthly_completepayment.click.success,NULL,desktop
391777,2022-12-08,checkout_monthly_completepayment.click.fail,"number field is required",desktop
446262,2022-12-08,checkout_quarterly_completepayment.click.success,NULL,desktop
455769,2022-12-08,checkout_annual_completepayment.click.success,NULL,desktop
456676,2022-12-08,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
456760,2022-12-08,checkout_annual_completepayment.click.fail,"number field is required",mobile
456777,2022-12-08,checkout_monthly_completepayment.click.fail,"year field is required",desktop
296904,2022-12-08,checkout_monthly_completepayment.click.fail,"number field is required",mobile
2295,2022-12-09,checkout_annual_completepayment.click.fail,"number field is required",desktop
6819,2022-12-09,checkout_annual_completepayment.click.success,NULL,desktop
71856,2022-12-09,checkout_lifetime_completepayment.click.success,NULL,desktop
149325,2022-12-09,checkout_annual_completepayment.click.fail,"number field is required",desktop
441853,2022-12-09,checkout_annual_completepayment.click.success,NULL,desktop
455301,2022-12-09,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
455587,2022-12-09,checkout_annual_completepayment.click.success,NULL,desktop
456413,2022-12-09,checkout_annual_completepayment.click.fail,"Your card has insufficient funds.",desktop
456767,2022-12-09,checkout_business_completepayment.click.success,NULL,desktop
456968,2022-12-09,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
456969,2022-12-09,checkout_quarterly_completepayment.click.fail,"Your card was declined.",desktop
442213,2022-12-10,checkout_monthly_completepayment.click.fail,"Your card does not support this type of purchase.",mobile
451446,2022-12-10,checkout_coins_completepayment.click.fail,"number field is required",desktop
455904,2022-12-10,checkout_annual_completepayment.click.fail,"number field is required",mobile
457140,2022-12-10,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
457144,2022-12-10,checkout_quarterly_completepayment.click.success,NULL,desktop
457199,2022-12-10,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
457206,2022-12-10,checkout_data-strategy_completepayment.click.success,NULL,desktop
457223,2022-12-10,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
264448,2022-12-10,checkout_annual_completepayment.click.fail,"year field is required",desktop
295973,2022-12-10,checkout_monthly_completepayment.click.success,NULL,desktop
334631,2022-12-10,checkout_monthly_completepayment.click.success,NULL,desktop
125191,2022-12-11,checkout_monthly_completepayment.click.fail,"year field is required",desktop
376670,2022-12-11,checkout_coins_completepayment.click.fail,"number field is required",desktop
454781,2022-12-11,checkout_coins_completepayment.click.fail,"number field is required",desktop
457054,2022-12-11,checkout_coins_completepayment.click.fail,"number field is required",desktop
457309,2022-12-11,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
456204,2022-12-12,checkout_annual_completepayment.click.success,NULL,desktop
456438,2022-12-12,checkout_monthly_completepayment.click.success,NULL,desktop
168059,2022-12-12,checkout_annual_completepayment.click.fail,"number field is required",mobile
311800,2022-12-12,checkout_monthly_completepayment.click.fail,"year field is required",desktop
313884,2022-12-12,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
289977,2022-12-13,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
401369,2022-12-13,checkout_monthly_completepayment.click.fail,"lastName field is required",desktop
405018,2022-12-13,checkout_monthly_completepayment.click.fail,"year field is required",desktop
456934,2022-12-13,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
457249,2022-12-13,checkout_annual_completepayment.click.success,NULL,desktop
457887,2022-12-13,checkout_data-strategy_completepayment.click.success,NULL,desktop
396651,2022-12-14,checkout_monthly_completepayment.click.fail,"Your card is not supported.",desktop
436531,2022-12-14,checkout_monthly_completepayment.click.success,NULL,mobile
457598,2022-12-14,checkout_monthly_completepayment.click.fail,"Your card was declined.",desktop
458098,2022-12-14,checkout_coins_completepayment.click.fail,"State field is required",desktop
180288,2022-12-14,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
315296,2022-12-14,checkout_monthly_completepayment.click.success,NULL,desktop
333566,2022-12-14,checkout_monthly_completepayment.click.fail,"Your card's security code is incorrect.",desktop
343772,2022-12-14,checkout_monthly_completepayment.click.success,NULL,desktop
254481,2022-12-15,checkout_lifetime_completepayment.click.success,NULL,desktop
394291,2022-12-15,checkout_monthly_completepayment.click.fail,"You have tried too many cards. Please try again in an hour.",mobile
400820,2022-12-15,checkout_monthly_completepayment.click.fail,"Your card's security code is incorrect.",desktop
430977,2022-12-15,checkout_monthly_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
456670,2022-12-15,checkout_annual_completepayment.click.fail,"lastName field is required",desktop
458094,2022-12-15,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
458163,2022-12-15,checkout_annual_completepayment.click.success,NULL,desktop
458216,2022-12-15,checkout_annual_completepayment.click.fail,"Your card was declined.",desktop
458228,2022-12-15,checkout_quarterly_completepayment.click.fail,"year field is required",desktop
458371,2022-12-15,checkout_monthly_completepayment.click.fail,"year field is required",desktop
458378,2022-12-15,checkout_annual_completepayment.click.success,NULL,desktop
458387,2022-12-15,checkout_monthly_completepayment.click.success,NULL,desktop
394183,2022-12-16,checkout_monthly_completepayment.click.fail,"year field is required",desktop
435597,2022-12-16,checkout_annual_completepayment.click.fail,"number field is required",desktop
453972,2022-12-16,checkout_quarterly_completepayment.click.fail,"number field is required",desktop
456543,2022-12-16,checkout_monthly_completepayment.click.success,NULL,desktop
457286,2022-12-16,checkout_annual_completepayment.click.fail,"Your card does not support this type of purchase.",desktop
458353,2022-12-16,checkout_annual_completepayment.click.success,NULL,desktop
458395,2022-12-16,checkout_annual_completepayment.click.success,NULL,desktop
